,Ticker,Attribute,Recent
3020,NOW,Price/Sales (ttm),23.91
3021,NOW,Price/Book (mrq),37.90
3022,NOW,Enterprise Value/Revenue 3,24.09
3023,NOW,Enterprise Value/EBITDA 7,196.78
3024,NRG,Market Cap (intraday) 5,9.82B
3025,NRG,Enterprise Value 3,19.3B
3026,NRG,Trailing P/E,9.17
3027,NRG,Forward P/E 1,7.82
3028,NRG,PEG Ratio (5 yr expected) 1,0.27
3029,NRG,Price/Sales (ttm),0.54
3030,NRG,Price/Book (mrq),6.47
3031,NRG,Enterprise Value/Revenue 3,1.27
3032,NRG,Enterprise Value/EBITDA 7,11.17
3033,NSC,Market Cap (intraday) 5,64.76B
3034,NSC,Enterprise Value 3,78.24B
3035,NSC,Trailing P/E,28.65
3036,NSC,Forward P/E 1,19.44
3037,NSC,PEG Ratio (5 yr expected) 1,1.48
3038,NSC,Price/Sales (ttm),6.61
3039,NSC,Price/Book (mrq),4.42
3040,NSC,Enterprise Value/Revenue 3,7.98
3041,NSC,Enterprise Value/EBITDA 7,16.66
3042,NTAP,Market Cap (intraday) 5,19.96B
3043,NTAP,Enterprise Value 3,18.37B
3044,NTAP,Trailing P/E,27.63
3045,NTAP,Forward P/E 1,16.38
3046,NTAP,PEG Ratio (5 yr expected) 1,1.49
3047,NTAP,Price/Sales (ttm),3.47
3048,NTAP,Price/Book (mrq),27.77
3049,NTAP,Enterprise Value/Revenue 3,3.11
3050,NTAP,Enterprise Value/EBITDA 7,14.97
3051,NTRS,Market Cap (intraday) 5,22.79B
3052,NTRS,Enterprise Value 3,21.58B
3053,NTRS,Trailing P/E,18.66
3054,NTRS,Forward P/E 1,14.88
3055,NTRS,PEG Ratio (5 yr expected) 1,1.12
3056,NTRS,Price/Sales (ttm),3.66
3057,NTRS,Price/Book (mrq),2.08
3058,NTRS,Enterprise Value/Revenue 3,3.46
3059,NTRS,Enterprise Value/EBITDA 7,
3060,NUE,Market Cap (intraday) 5,27.82B
3061,NUE,Enterprise Value 3,31.33B
3062,NUE,Trailing P/E,9.44
3063,NUE,Forward P/E 1,6.83
3064,NUE,PEG Ratio (5 yr expected) 1,0.16
3065,NUE,Price/Sales (ttm),1.07
3066,NUE,Price/Book (mrq),2.27
3067,NUE,Enterprise Value/Revenue 3,1.21
3068,NUE,Enterprise Value/EBITDA 7,6.10
3069,NVDA,Market Cap (intraday) 5,510.06B
3070,NVDA,Enterprise Value 3,486.44B
3071,NVDA,Trailing P/E,73.31
3072,NVDA,Forward P/E 1,43.73
3073,NVDA,PEG Ratio (5 yr expected) 1,1.66
3074,NVDA,Price/Sales (ttm),23.29
3075,NVDA,Price/Book (mrq),24.16
3076,NVDA,Enterprise Value/Revenue 3,22.22
3077,NVDA,Enterprise Value/EBITDA 7,57.32
3078,NVR,Market Cap (intraday) 5,16.98B
3079,NVR,Enterprise Value 3,16.06B
3080,NVR,Trailing P/E,16.56
3081,NVR,Forward P/E 1,11.99
3082,NVR,PEG Ratio (5 yr expected) 1,3.20
3083,NVR,Price/Sales (ttm),1.96
3084,NVR,Price/Book (mrq),5.60
3085,NVR,Enterprise Value/Revenue 3,1.85
3086,NVR,Enterprise Value/EBITDA 7,10.84
3087,NWL,Market Cap (intraday) 5,9.24B
3088,NWL,Enterprise Value 3,14.92B
3089,NWL,Trailing P/E,12.95
3090,NWL,Forward P/E 1,11.50
3091,NWL,PEG Ratio (5 yr expected) 1,3.55
3092,NWL,Price/Sales (ttm),0.89
3093,NWL,Price/Book (mrq),2.32
3094,NWL,Enterprise Value/Revenue 3,1.44
3095,NWL,Enterprise Value/EBITDA 7,10.12
3096,NWS,Market Cap (intraday) 5,13.84B
3097,NWS,Enterprise Value 3,16.06B
3098,NWS,Trailing P/E,41.72
3099,NWS,Forward P/E 1,
3100,NWS,PEG Ratio (5 yr expected) 1,
3101,NWS,Price/Sales (ttm),1.48
3102,NWS,Price/Book (mrq),1.68
3103,NWS,Enterprise Value/Revenue 3,1.72
3104,NWS,Enterprise Value/EBITDA 7,15.50
3105,NWSA,Market Cap (intraday) 5,13.85B
3106,NWSA,Enterprise Value 3,16.15B
3107,NWSA,Trailing P/E,42.02
3108,NWSA,Forward P/E 1,27.00
3109,NWSA,PEG Ratio (5 yr expected) 1,1.59
3110,NWSA,Price/Sales (ttm),1.48
3111,NWSA,Price/Book (mrq),1.69
3112,NWSA,Enterprise Value/Revenue 3,1.73
3113,NWSA,Enterprise Value/EBITDA 7,15.59
3114,NXPI,Market Cap (intraday) 5,50.27B
3115,NXPI,Enterprise Value 3,57.01B
3116,NXPI,Trailing P/E,52.06
3117,NXPI,Forward P/E 1,16.49
3118,NXPI,PEG Ratio (5 yr expected) 1,1.11
3119,NXPI,Price/Sales (ttm),5.06
3120,NXPI,Price/Book (mrq),6.87
3121,NXPI,Enterprise Value/Revenue 3,5.74
3122,NXPI,Enterprise Value/EBITDA 7,18.18
3123,O,Market Cap (intraday) 5,25.9B
3124,O,Enterprise Value 3,35.04B
3125,O,Trailing P/E,67.11
3126,O,Forward P/E 1,40.55
3127,O,PEG Ratio (5 yr expected) 1,9.13
3128,O,Price/Sales (ttm),14.97
3129,O,Price/Book (mrq),2.14
3130,O,Enterprise Value/Revenue 3,20.26
3131,O,Enterprise Value/EBITDA 7,22.35
3132,ODFL,Market Cap (intraday) 5,33.37B
3133,ODFL,Enterprise Value 3,32.27B
3134,ODFL,Trailing P/E,39.30
3135,ODFL,Forward P/E 1,30.08
3136,ODFL,PEG Ratio (5 yr expected) 1,1.56
3137,ODFL,Price/Sales (ttm),7.29
3138,ODFL,Price/Book (mrq),9.81
3139,ODFL,Enterprise Value/Revenue 3,7.05
3140,ODFL,Enterprise Value/EBITDA 7,22.75
3141,OGN,Market Cap (intraday) 5,8.3B
3142,OGN,Enterprise Value 3,17.16B
3143,OGN,Trailing P/E,4.71
3144,OGN,Forward P/E 1,5.35
3145,OGN,PEG Ratio (5 yr expected) 1,-5.75
3146,OGN,Price/Sales (ttm),1.05
3147,OGN,Price/Book (mrq),
3148,OGN,Enterprise Value/Revenue 3,2.17
3149,OGN,Enterprise Value/EBITDA 7,7.23
3150,OKE,Market Cap (intraday) 5,26.37B
3151,OKE,Enterprise Value 3,40.81B
3152,OKE,Trailing P/E,19.58
3153,OKE,Forward P/E 1,16.26
3154,OKE,PEG Ratio (5 yr expected) 1,1.64
3155,OKE,Price/Sales (ttm),2.33
3156,OKE,Price/Book (mrq),4.46
3157,OKE,Enterprise Value/Revenue 3,3.60
3158,OKE,Enterprise Value/EBITDA 7,13.76
3159,OMC,Market Cap (intraday) 5,16B
3160,OMC,Enterprise Value 3,18.49B
3161,OMC,Trailing P/E,16.50
3162,OMC,Forward P/E 1,11.70
3163,OMC,PEG Ratio (5 yr expected) 1,1.29
3164,OMC,Price/Sales (ttm),1.15
3165,OMC,Price/Book (mrq),4.98
3166,OMC,Enterprise Value/Revenue 3,1.32
3167,OMC,Enterprise Value/EBITDA 7,8.51
3168,ORCL,Market Cap (intraday) 5,251.92B
3169,ORCL,Enterprise Value 3,293.68B
3170,ORCL,Trailing P/E,19.83
3171,ORCL,Forward P/E 1,17.62
3172,ORCL,PEG Ratio (5 yr expected) 1,1.74
3173,ORCL,Price/Sales (ttm),6.17
3174,ORCL,Price/Book (mrq),48.48
3175,ORCL,Enterprise Value/Revenue 3,7.19
3176,ORCL,Enterprise Value/EBITDA 7,16.21
3177,ORLY,Market Cap (intraday) 5,42.34B
3178,ORLY,Enterprise Value 3,44.65B
3179,ORLY,Trailing P/E,22.78
3180,ORLY,Forward P/E 1,20.65
3181,ORLY,PEG Ratio (5 yr expected) 1,1.53
3182,ORLY,Price/Sales (ttm),3.46
3183,ORLY,Price/Book (mrq),
3184,ORLY,Enterprise Value/Revenue 3,3.65
3185,ORLY,Enterprise Value/EBITDA 7,14.83
3186,OTIS,Market Cap (intraday) 5,34.96B
3187,OTIS,Enterprise Value 3,43.33B
3188,OTIS,Trailing P/E,
3189,OTIS,Forward P/E 1,24.91
3190,OTIS,PEG Ratio (5 yr expected) 1,2.59
3191,OTIS,Price/Sales (ttm),2.52
3192,OTIS,Price/Book (mrq),
3193,OTIS,Enterprise Value/Revenue 3,3.12
3194,OTIS,Enterprise Value/EBITDA 7,18.61
3195,OXY,Market Cap (intraday) 5,29.7B
3196,OXY,Enterprise Value 3,70.34B
3197,OXY,Trailing P/E,
3198,OXY,Forward P/E 1,32.46
3199,OXY,PEG Ratio (5 yr expected) 1,-4.37
3200,OXY,Price/Sales (ttm),1.80
3201,OXY,Price/Book (mrq),3.48
3202,OXY,Enterprise Value/Revenue 3,4.27
3203,OXY,Enterprise Value/EBITDA 7,11.75
3204,PAYC,Market Cap (intraday) 5,30.22B
3205,PAYC,Enterprise Value 3,28.75B
3206,PAYC,Trailing P/E,201.66
3207,PAYC,Forward P/E 1,89.83
3208,PAYC,PEG Ratio (5 yr expected) 1,4.22
3209,PAYC,Price/Sales (ttm),32.43
3210,PAYC,Price/Book (mrq),36.71
3211,PAYC,Enterprise Value/Revenue 3,30.85
3212,PAYC,Enterprise Value/EBITDA 7,117.89
3213,PAYX,Market Cap (intraday) 5,42.07B
3214,PAYX,Enterprise Value 3,41.08B
3215,PAYX,Trailing P/E,34.73
3216,PAYX,Forward P/E 1,32.41
3217,PAYX,PEG Ratio (5 yr expected) 1,4.93
3218,PAYX,Price/Sales (ttm),10.00
3219,PAYX,Price/Book (mrq),14.12
3220,PAYX,Enterprise Value/Revenue 3,10.13
3221,PAYX,Enterprise Value/EBITDA 7,24.86
3222,PBCT,Market Cap (intraday) 5,7.39B
3223,PBCT,Enterprise Value 3,3.14B
3224,PBCT,Trailing P/E,33.87
3225,PBCT,Forward P/E 1,13.57
3226,PBCT,PEG Ratio (5 yr expected) 1,0.82
3227,PBCT,Price/Sales (ttm),3.67
3228,PBCT,Price/Book (mrq),1.00
3229,PBCT,Enterprise Value/Revenue 3,1.56
3230,PBCT,Enterprise Value/EBITDA 7,
3231,PCAR,Market Cap (intraday) 5,28.03B
3232,PCAR,Enterprise Value 3,35.62B
3233,PCAR,Trailing P/E,19.88
3234,PCAR,Forward P/E 1,11.42
3235,PCAR,PEG Ratio (5 yr expected) 1,0.74
3236,PCAR,Price/Sales (ttm),1.26
3237,PCAR,Price/Book (mrq),2.61
3238,PCAR,Enterprise Value/Revenue 3,1.61
3239,PCAR,Enterprise Value/EBITDA 7,13.61
3240,PEAK,Market Cap (intraday) 5,17.86B
3241,PEAK,Enterprise Value 3,24.01B
3242,PEAK,Trailing P/E,35.62
3243,PEAK,Forward P/E 1,77.05
3244,PEAK,PEG Ratio (5 yr expected) 1,26.92
3245,PEAK,Price/Sales (ttm),9.99
3246,PEAK,Price/Book (mrq),
3247,PEAK,Enterprise Value/Revenue 3,13.44
3248,PEAK,Enterprise Value/EBITDA 7,28.79
3249,PEG,Market Cap (intraday) 5,30.2B
3250,PEG,Enterprise Value 3,48.16B
3251,PEG,Trailing P/E,20.46
3252,PEG,Forward P/E 1,17.27
3253,PEG,PEG Ratio (5 yr expected) 1,7.86
3254,PEG,Price/Sales (ttm),3.17
3255,PEG,Price/Book (mrq),1.90
3256,PEG,Enterprise Value/Revenue 3,5.05
3257,PEG,Enterprise Value/EBITDA 7,13.27
3258,PENN,Market Cap (intraday) 5,11.17B
3259,PENN,Enterprise Value 3,21.09B
3260,PENN,Trailing P/E,25.33
3261,PENN,Forward P/E 1,24.15
3262,PENN,PEG Ratio (5 yr expected) 1,0.10
3263,PENN,Price/Sales (ttm),2.24
3264,PENN,Price/Book (mrq),4.06
3265,PENN,Enterprise Value/Revenue 3,5.64
3266,PENN,Enterprise Value/EBITDA 7,28.46
3267,PEP,Market Cap (intraday) 5,210.33B
3268,PEP,Enterprise Value 3,245.44B
3269,PEP,Trailing P/E,28.18
3270,PEP,Forward P/E 1,22.75
3271,PEP,PEG Ratio (5 yr expected) 1,2.57
3272,PEP,Price/Sales (ttm),2.82
3273,PEP,Price/Book (mrq),13.75
3274,PEP,Enterprise Value/Revenue 3,3.29
3275,PEP,Enterprise Value/EBITDA 7,17.91
3276,PFE,Market Cap (intraday) 5,233.75B
3277,PFE,Enterprise Value 3,255.09B
3278,PFE,Trailing P/E,21.15
3279,PFE,Forward P/E 1,1.25
3280,PFE,PEG Ratio (5 yr expected) 1,0.01
3281,PFE,Price/Sales (ttm),5.04
3282,PFE,Price/Book (mrq),3.34
3283,PFE,Enterprise Value/Revenue 3,4.59
3284,PFE,Enterprise Value/EBITDA 7,12.67
3285,PFG,Market Cap (intraday) 5,17.97B
3286,PFG,Enterprise Value 3,19.41B
3287,PFG,Trailing P/E,11.24
3288,PFG,Forward P/E 1,9.36
3289,PFG,PEG Ratio (5 yr expected) 1,0.65
3290,PFG,Price/Sales (ttm),1.30
3291,PFG,Price/Book (mrq),1.17
3292,PFG,Enterprise Value/Revenue 3,1.40
3293,PFG,Enterprise Value/EBITDA 7,8.91
3294,PG,Market Cap (intraday) 5,340.99B
3295,PG,Enterprise Value 3,374.07B
3296,PG,Trailing P/E,25.61
3297,PG,Forward P/E 1,21.80
3298,PG,PEG Ratio (5 yr expected) 1,3.39
3299,PG,Price/Sales (ttm),4.48
3300,PG,Price/Book (mrq),7.46
3301,PG,Enterprise Value/Revenue 3,4.91
3302,PG,Enterprise Value/EBITDA 7,17.38
3303,PGR,Market Cap (intraday) 5,53.4B
3304,PGR,Enterprise Value 3,57.41B
3305,PGR,Trailing P/E,9.82
3306,PGR,Forward P/E 1,17.51
3307,PGR,PEG Ratio (5 yr expected) 1,-2.18
3308,PGR,Price/Sales (ttm),1.17
3309,PGR,Price/Book (mrq),3.08
3310,PGR,Enterprise Value/Revenue 3,1.26
3311,PGR,Enterprise Value/EBITDA 7,7.70
3312,PH,Market Cap (intraday) 5,37.06B
3313,PH,Enterprise Value 3,43.43B
3314,PH,Trailing P/E,24.37
3315,PH,Forward P/E 1,15.15
3316,PH,PEG Ratio (5 yr expected) 1,1.78
3317,PH,Price/Sales (ttm),2.58
3318,PH,Price/Book (mrq),5.01
3319,PH,Enterprise Value/Revenue 3,3.03
3320,PH,Enterprise Value/EBITDA 7,14.60
3321,PHM,Market Cap (intraday) 5,12.27B
3322,PHM,Enterprise Value 3,12.82B
3323,PHM,Trailing P/E,8.37
3324,PHM,Forward P/E 1,5.14
3325,PHM,PEG Ratio (5 yr expected) 1,0.41
3326,PHM,Price/Sales (ttm),1.07
3327,PHM,Price/Book (mrq),1.74
3328,PHM,Enterprise Value/Revenue 3,1.05
3329,PHM,Enterprise Value/EBITDA 7,5.89
3330,PKG,Market Cap (intraday) 5,13.2B
3331,PKG,Enterprise Value 3,14.81B
3332,PKG,Trailing P/E,27.25
3333,PKG,Forward P/E 1,14.79
3334,PKG,PEG Ratio (5 yr expected) 1,1.08
3335,PKG,Price/Sales (ttm),1.86
3336,PKG,Price/Book (mrq),3.81
3337,PKG,Enterprise Value/Revenue 3,2.09
3338,PKG,Enterprise Value/EBITDA 7,10.65
3339,PKI,Market Cap (intraday) 5,18.89B
3340,PKI,Enterprise Value 3,22.77B
3341,PKI,Trailing P/E,17.62
3342,PKI,Forward P/E 1,26.67
3343,PKI,PEG Ratio (5 yr expected) 1,0.50
3344,PKI,Price/Sales (ttm),3.89
3345,PKI,Price/Book (mrq),4.72
3346,PKI,Enterprise Value/Revenue 3,4.69
3347,PKI,Enterprise Value/EBITDA 7,12.20
3348,PLD,Market Cap (intraday) 5,92.41B
3349,PLD,Enterprise Value 3,114.99B
3350,PLD,Trailing P/E,68.83
3351,PLD,Forward P/E 1,59.48
3352,PLD,PEG Ratio (5 yr expected) 1,-10.36
3353,PLD,Price/Sales (ttm),19.30
3354,PLD,Price/Book (mrq),2.88
3355,PLD,Enterprise Value/Revenue 3,24.02
3356,PLD,Enterprise Value/EBITDA 7,35.09
3357,PM,Market Cap (intraday) 5,148.44B
3358,PM,Enterprise Value 3,184.91B
3359,PM,Trailing P/E,17.19
3360,PM,Forward P/E 1,14.17
3361,PM,PEG Ratio (5 yr expected) 1,1.38
3362,PM,Price/Sales (ttm),4.94
3363,PM,Price/Book (mrq),
3364,PM,Enterprise Value/Revenue 3,6.15
3365,PM,Enterprise Value/EBITDA 7,13.39
3366,PNC,Market Cap (intraday) 5,84.04B
3367,PNC,Enterprise Value 3,109.15B
3368,PNC,Trailing P/E,10.34
3369,PNC,Forward P/E 1,14.11
3370,PNC,PEG Ratio (5 yr expected) 1,-3.63
3371,PNC,Price/Sales (ttm),4.71
3372,PNC,Price/Book (mrq),1.64
3373,PNC,Enterprise Value/Revenue 3,6.12
3374,PNC,Enterprise Value/EBITDA 7,
3375,PNR,Market Cap (intraday) 5,11.82B
3376,PNR,Enterprise Value 3,12.73B
3377,PNR,Trailing P/E,28.73
3378,PNR,Forward P/E 1,19.28
3379,PNR,PEG Ratio (5 yr expected) 1,1.42
3380,PNR,Price/Sales (ttm),3.48
3381,PNR,Price/Book (mrq),5.19
3382,PNR,Enterprise Value/Revenue 3,3.74
3383,PNR,Enterprise Value/EBITDA 7,19.23
3384,PNW,Market Cap (intraday) 5,8.16B
3385,PNW,Enterprise Value 3,16.35B
3386,PNW,Trailing P/E,14.72
3387,PNW,Forward P/E 1,14.99
3388,PNW,PEG Ratio (5 yr expected) 1,155.60
3389,PNW,Price/Sales (ttm),2.25
3390,PNW,Price/Book (mrq),1.44
3391,PNW,Enterprise Value/Revenue 3,4.51
3392,PNW,Enterprise Value/EBITDA 7,10.52
3393,POOL,Market Cap (intraday) 5,17.52B
3394,POOL,Enterprise Value 3,18.26B
3395,POOL,Trailing P/E,33.28
3396,POOL,Forward P/E 1,29.40
3397,POOL,PEG Ratio (5 yr expected) 1,2.08
3398,POOL,Price/Sales (ttm),3.63
3399,POOL,Price/Book (mrq),20.04
3400,POOL,Enterprise Value/Revenue 3,3.78
3401,POOL,Enterprise Value/EBITDA 7,25.39
3402,PPG,Market Cap (intraday) 5,34.18B
3403,PPG,Enterprise Value 3,41.54B
3404,PPG,Trailing P/E,28.75
3405,PPG,Forward P/E 1,16.80
3406,PPG,PEG Ratio (5 yr expected) 1,2.35
3407,PPG,Price/Sales (ttm),2.18
3408,PPG,Price/Book (mrq),5.85
3409,PPG,Enterprise Value/Revenue 3,2.65
3410,PPG,Enterprise Value/EBITDA 7,16.25
3411,PPL,Market Cap (intraday) 5,21.6B
3412,PPL,Enterprise Value 3,27.52B
3413,PPL,Trailing P/E,
3414,PPL,Forward P/E 1,17.12
3415,PPL,PEG Ratio (5 yr expected) 1,-1.54
3416,PPL,Price/Sales (ttm),2.81
3417,PPL,Price/Book (mrq),1.45
3418,PPL,Enterprise Value/Revenue 3,3.58
3419,PPL,Enterprise Value/EBITDA 7,6.23
3420,PRU,Market Cap (intraday) 5,41.88B
3421,PRU,Enterprise Value 3,47.74B
3422,PRU,Trailing P/E,15.80
3423,PRU,Forward P/E 1,8.19
3424,PRU,PEG Ratio (5 yr expected) 1,0.83
3425,PRU,Price/Sales (ttm),0.69
3426,PRU,Price/Book (mrq),0.65
3427,PRU,Enterprise Value/Revenue 3,0.74
3428,PRU,Enterprise Value/EBITDA 7,5.52
3429,PSA,Market Cap (intraday) 5,51.63B
3430,PSA,Enterprise Value 3,64.72B
3431,PSA,Trailing P/E,43.98
3432,PSA,Forward P/E 1,34.43
3433,PSA,PEG Ratio (5 yr expected) 1,2.37
3434,PSA,Price/Sales (ttm),16.36
3435,PSA,Price/Book (mrq),10.72
3436,PSA,Enterprise Value/Revenue 3,20.51
3437,PSA,Enterprise Value/EBITDA 7,29.36
3438,PSX,Market Cap (intraday) 5,33.63B
3439,PSX,Enterprise Value 3,46.64B
3440,PSX,Trailing P/E,
3441,PSX,Forward P/E 1,13.38
3442,PSX,PEG Ratio (5 yr expected) 1,-3.54
3443,PSX,Price/Sales (ttm),0.42
3444,PSX,Price/Book (mrq),1.87
3445,PSX,Enterprise Value/Revenue 3,0.58
3446,PSX,Enterprise Value/EBITDA 7,-60.81
3447,PTC,Market Cap (intraday) 5,13.88B
3448,PTC,Enterprise Value 3,17.19B
3449,PTC,Trailing P/E,63.15
3450,PTC,Forward P/E 1,30.15
3451,PTC,PEG Ratio (5 yr expected) 1,1.74
3452,PTC,Price/Sales (ttm),8.50
3453,PTC,Price/Book (mrq),8.41
3454,PTC,Enterprise Value/Revenue 3,10.52
3455,PTC,Enterprise Value/EBITDA 7,43.82
3456,PVH,Market Cap (intraday) 5,7.43B
3457,PVH,Enterprise Value 3,11.08B
3458,PVH,Trailing P/E,122.25
3459,PVH,Forward P/E 1,10.88
3460,PVH,PEG Ratio (5 yr expected) 1,-2.28
3461,PVH,Price/Sales (ttm),0.94
3462,PVH,Price/Book (mrq),1.48
3463,PVH,Enterprise Value/Revenue 3,1.29
3464,PVH,Enterprise Value/EBITDA 7,11.31
3465,PWR,Market Cap (intraday) 5,15.3B
3466,PWR,Enterprise Value 3,14.13B
3467,PWR,Trailing P/E,31.94
3468,PWR,Forward P/E 1,20.41
3469,PWR,PEG Ratio (5 yr expected) 1,1.61
3470,PWR,Price/Sales (ttm),1.37
3471,PWR,Price/Book (mrq),3.50
3472,PWR,Enterprise Value/Revenue 3,1.27
3473,PWR,Enterprise Value/EBITDA 7,14.92
3474,PXD,Market Cap (intraday) 5,43.93B
3475,PXD,Enterprise Value 3,45.75B
3476,PXD,Trailing P/E,
3477,PXD,Forward P/E 1,9.69
3478,PXD,PEG Ratio (5 yr expected) 1,0.20
3479,PXD,Price/Sales (ttm),3.92
3480,PXD,Price/Book (mrq),2.15
3481,PXD,Enterprise Value/Revenue 3,4.08
3482,PXD,Enterprise Value/EBITDA 7,17.37
3483,PYPL,Market Cap (intraday) 5,306.16B
3484,PYPL,Enterprise Value 3,333.48B
3485,PYPL,Trailing P/E,59.39
3486,PYPL,Forward P/E 1,44.63
3487,PYPL,PEG Ratio (5 yr expected) 1,2.99
3488,PYPL,Price/Sales (ttm),13.39
3489,PYPL,Price/Book (mrq),15.74
3490,PYPL,Enterprise Value/Revenue 3,14.58
3491,PYPL,Enterprise Value/EBITDA 7,67.03
3492,QCOM,Market Cap (intraday) 5,142.45B
3493,QCOM,Enterprise Value 3,158.84B
3494,QCOM,Trailing P/E,18.08
3495,QCOM,Forward P/E 1,13.68
3496,QCOM,PEG Ratio (5 yr expected) 1,0.55
3497,QCOM,Price/Sales (ttm),4.37
3498,QCOM,Price/Book (mrq),19.20
3499,QCOM,Enterprise Value/Revenue 3,4.88
3500,QCOM,Enterprise Value/EBITDA 7,13.43
3501,QRVO,Market Cap (intraday) 5,18.51B
3502,QRVO,Enterprise Value 3,21.15B
3503,QRVO,Trailing P/E,26.01
3504,QRVO,Forward P/E 1,12.39
3505,QRVO,PEG Ratio (5 yr expected) 1,1.00
3506,QRVO,Price/Sales (ttm),4.27
3507,QRVO,Price/Book (mrq),4.00
3508,QRVO,Enterprise Value/Revenue 3,4.88
3509,QRVO,Enterprise Value/EBITDA 7,13.48
3510,RCL,Market Cap (intraday) 5,22.83B
3511,RCL,Enterprise Value 3,38.3B
3512,RCL,Trailing P/E,
3513,RCL,Forward P/E 1,119.57
3514,RCL,PEG Ratio (5 yr expected) 1,-0.09
3515,RCL,Price/Sales (ttm),104.69
3516,RCL,Price/Book (mrq),2.49
3517,RCL,Enterprise Value/Revenue 3,175.62
3518,RCL,Enterprise Value/EBITDA 7,-16.08
3519,RE,Market Cap (intraday) 5,10.24B
3520,RE,Enterprise Value 3,10.16B
3521,RE,Trailing P/E,12.20
3522,RE,Forward P/E 1,9.05
3523,RE,PEG Ratio (5 yr expected) 1,0.15
3524,RE,Price/Sales (ttm),0.92
3525,RE,Price/Book (mrq),0.98
3526,RE,Enterprise Value/Revenue 3,0.91
3527,RE,Enterprise Value/EBITDA 7,
3528,REG,Market Cap (intraday) 5,11.51B
3529,REG,Enterprise Value 3,15.29B
3530,REG,Trailing P/E,50.62
3531,REG,Forward P/E 1,36.41
3532,REG,PEG Ratio (5 yr expected) 1,4.16
3533,REG,Price/Sales (ttm),10.53
3534,REG,Price/Book (mrq),1.92
3535,REG,Enterprise Value/Revenue 3,13.99
3536,REG,Enterprise Value/EBITDA 7,23.51
3537,REGN,Market Cap (intraday) 5,58.11B
3538,REGN,Enterprise Value 3,61.86B
3539,REGN,Trailing P/E,15.53
3540,REGN,Forward P/E 1,12.72
3541,REGN,PEG Ratio (5 yr expected) 1,3.05
3542,REGN,Price/Sales (ttm),4.76
3543,REGN,Price/Book (mrq),4.72
3544,REGN,Enterprise Value/Revenue 3,5.07
3545,REGN,Enterprise Value/EBITDA 7,9.29
3546,RF,Market Cap (intraday) 5,20.62B
3547,RF,Enterprise Value 3,20.8B
3548,RF,Trailing P/E,14.11
3549,RF,Forward P/E 1,10.62
3550,RF,PEG Ratio (5 yr expected) 1,0.19
3551,RF,Price/Sales (ttm),2.98
3552,RF,Price/Book (mrq),1.27
3553,RF,Enterprise Value/Revenue 3,3.01
3554,RF,Enterprise Value/EBITDA 7,
3555,RHI,Market Cap (intraday) 5,11.42B
3556,RHI,Enterprise Value 3,11.2B
3557,RHI,Trailing P/E,26.73
3558,RHI,Forward P/E 1,19.39
3559,RHI,PEG Ratio (5 yr expected) 1,0.67
3560,RHI,Price/Sales (ttm),2.09
3561,RHI,Price/Book (mrq),8.93
3562,RHI,Enterprise Value/Revenue 3,2.05
3563,RHI,Enterprise Value/EBITDA 7,20.76
3564,RJF,Market Cap (intraday) 5,12.81B
3565,RJF,Enterprise Value 3,4.85B
3566,RJF,Trailing P/E,12.45
3567,RJF,Forward P/E 1,9.34
3568,RJF,PEG Ratio (5 yr expected) 1,0.72
3569,RJF,Price/Sales (ttm),1.51
3570,RJF,Price/Book (mrq),1.68
3571,RJF,Enterprise Value/Revenue 3,0.57
3572,RJF,Enterprise Value/EBITDA 7,
3573,RL,Market Cap (intraday) 5,8.45B
3574,RL,Enterprise Value 3,9.16B
3575,RL,Trailing P/E,
3576,RL,Forward P/E 1,14.35
3577,RL,PEG Ratio (5 yr expected) 1,0.22
3578,RL,Price/Sales (ttm),1.60
3579,RL,Price/Book (mrq),3.23
3580,RL,Enterprise Value/Revenue 3,1.73
3581,RL,Enterprise Value/EBITDA 7,10.83
3582,RMD,Market Cap (intraday) 5,36.91B
3583,RMD,Enterprise Value 3,40.35B
3584,RMD,Trailing P/E,81.06
3585,RMD,Forward P/E 1,38.49
3586,RMD,PEG Ratio (5 yr expected) 1,2.04
3587,RMD,Price/Sales (ttm),11.94
3588,RMD,Price/Book (mrq),13.62
3589,RMD,Enterprise Value/Revenue 3,13.06
3590,RMD,Enterprise Value/EBITDA 7,39.54
3591,ROK,Market Cap (intraday) 5,34.23B
3592,ROK,Enterprise Value 3,36.31B
3593,ROK,Trailing P/E,21.73
3594,ROK,Forward P/E 1,28.71
3595,ROK,PEG Ratio (5 yr expected) 1,2.88
3596,ROK,Price/Sales (ttm),5.06
3597,ROK,Price/Book (mrq),18.83
3598,ROK,Enterprise Value/Revenue 3,5.37
3599,ROK,Enterprise Value/EBITDA 7,27.10
3600,ROL,Market Cap (intraday) 5,17.69B
3601,ROL,Enterprise Value 3,17.88B
3602,ROL,Trailing P/E,57.06
3603,ROL,Forward P/E 1,47.93
3604,ROL,PEG Ratio (5 yr expected) 1,7.00
3605,ROL,Price/Sales (ttm),7.71
3606,ROL,Price/Book (mrq),16.84
3607,ROL,Enterprise Value/Revenue 3,7.80
3608,ROL,Enterprise Value/EBITDA 7,34.40
3609,ROP,Market Cap (intraday) 5,46.87B
3610,ROP,Enterprise Value 3,55.48B
3611,ROP,Trailing P/E,44.28
3612,ROP,Forward P/E 1,27.39
3613,ROP,PEG Ratio (5 yr expected) 1,2.69
3614,ROP,Price/Sales (ttm),7.83
